"";"chlopi-czesc-czwarta-lato";"chlopi-czesc-czwarta-zima";"chlopi-czesc-pierwsza-jesien";"chlopi-czesc-trzecia-wiosna";"George R.R. Martin 01 - Gra o tron";"George R.R. Martin 03 - Nawalnica mieczy 01 - Stal i snieg";"George R.R. Martin 04 - Nawalnica mieczy 02 - Krew i zloto";"George R.R. Martin 05 - Uczta dla wron 01 - Cienie smierci";"Hobbit";"Jan_Pawel_II";"Jozef_Pilsudski";"Mikolaj_Kopernik";"Robert_Lewandowski";"Wiedzmin-01";"Wiedzmin-02";"Wiedzmin-03";"Wiedzmin-04";"Wladca_pierscien_Powrot_Krola";"Wladca_pierscieni_Druzyna_Pierscienia";"Wladca_pierscieni_Dwie_Wieze"
"nigdy";0;0;0;0,000809852301281545;0,00119540242362726;0,00197931672560306;0,00300556930736626;0,00185945902649169;0,00132309801466105;0;0;0,00107117092175321;0;0;0,0010394437153261;0,0020672246680679;0;0,000732570173127442;0,00407613713587503;0,00128279476791333
"nikogo";0;0;0;0;0,0048661800486618;0;0;0,00168208578637511;0;0;0;0,00290697674418605;0;0;0;0;0;0,00198807157057654;0;0,00174064403829417
"nikt";0;0;0,00108813928182807;0;0,0024330900243309;0;0;0,00336417157275021;0,00359066427289048;0;0;0,00145348837209302;0;0,0157303370786517;0;0,00140252454417952;0,00253164556962025;0,00894632206759443;0;0,00174064403829417
"nimi";0,00113337250492781;0,00104926578619229;0,00563109777747594;0,00189559665109904;0;0,00077215441025073;0,00140700893352376;0;0,00309693528276505;0;0,00127024517857152;0;0;0;0;0;0;0,0025720570862328;0,00190817804480103;0,00300259869886881
"niski";0;0,0016081850302766;0,00575376755119635;0,00435800470841988;0;0,00118346293185977;0;0;0,00118664999541056;0;0;0;0,00208506008657313;0;0;0,00185403659872;0;0;0;0,00115050312870963
"noc";0;0,00876401997520269;0;0,00113093005017529;0,00125200285360038;0,00414606853667666;0,00041971710671269;0,00129833433010032;0,00277148926120157;0;0,000757839724344268;0,000747926123299067;0;0,00462537683442479;0;0,00144340300934014;0,00521086757295958;0,00204601659176842;0;0,00179137745110447
"nocny";0;0;0;0;0,0112989201697682;0;0;0,0117170467361852;0,00208431606363318;0;0;0;0;0,00521781594356711;0;0;0;0;0;0
"noga";0,000816673294016124;0,00151213716969895;0,00135253183187436;0,000682954260160737;0,000504045723232985;0,00333834401117066;0,00152077090557815;0;0,000557889027599884;0;0;0;0,000980265578464149;0,00139660309381184;0,00438285174010064;0,000871652702308934;0;0;0;0,00216358007570503
"nora";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00325656114289953;0;0,00230807961718426;0,00256850452974266;0,00202082514785671
"nos";0;0,00184254643896564;0;0;0;0,00135592942957006;0,003706133375603;0,00382146300966297;0,00135958094508955;0;0;0;0,00238891667638763;0;0;0;0;0,00150553993323038;0;0
"nosić";0;0;0;0;0;0,00406778828871018;0,00247075558373533;0,00127382100322099;0;0;0;0;0,00238891667638763;0;0,00640863119674087;0,00637267814654877;0;0;0,00502623840540849;0
"nowa";0;0,0021130968298859;0;0;0;0,00622010955833915;0,00141677454662823;0,00292172513736956;0;0;0,00767436934094053;0;0;0;0;0;0;0;0;0,00151171940310375
"nowego";0;0;0;0;0;0;0;0,00254764200644198;0;0,00203025894481201;0,00223059377441791;0,00660424348617627;0,00238891667638763;0;0;0;0;0,00150553993323038;0;0,0013181663819232
"nowy";0;0;0;0;0,000417334284533462;0,000460674281852962;0,00083943421342538;0,00216389055016719;0;0,000689776371085467;0,0022735191730328;0,00149585224659813;0,00243488883042472;0,0023126884172124;0;0,000721701504670068;0,00130271689323989;0,00204601659176842;0,000569218111537343;0,00134353308832835
"nóż";0;0;0;0;0,00107212335351773;0;0,00323473432680431;0,00111179822950998;0;0;0;0;0;0;0,0093224830386979;0,00370807319744001;0;0,00394213149568796;0,00146230983947717;0,00115050312870963
"obaj";0;0;0;0;0;0;0;0,00390568224539506;0;0;0,00341962900572513;0;0;0;0,0032749338432826;0;0;0;0,00256850452974266;0
"obawiać";0;0;0;0;0,0016220600162206;0,0017905102954342;0,00163132137030995;0,00336417157275021;0,00179533213644524;0;0;0;0;0;0;0;0;0;0;0
"obcy";0;0;0;0,00190875340018264;0,00281746243984786;0;0;0;0;0;0;0;0;0,0195164673501821;0,00979952380347648;0,00243613687821347;0;0,00172660595841571;0;0
"obejrzeć";0,00228247778471249;0;0,00189006049419609;0,00190875340018264;0;0;0;0;0;0;0;0;0;0;0;0,00243613687821347;0;0,00172660595841571;0;0,00151171940310375
"obie";0;0;0,00217627856365615;0;0,0016220600162206;0;0,0032626427406199;0,00336417157275021;0;0;0;0;0;0;0,0169252468265162;0;0;0;0;0
"objąć";0,0026281208935611;0;0;0;0;0;0;0,00168208578637511;0;0;0;0,0203488372093023;0,00315457413249211;0;0;0,00280504908835905;0;0;0;0
"obora";0,00305115386976;0,00282473004244205;0,00252658116962716;0,00255156933504106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"obowiązek";0;0;0;0;0,00188315336162803;0;0;0;0;0,00622500829728515;0,00341962900572513;0;0;0;0;0;0;0;0,00256850452974266;0
"obrona";0;0,00184254643896564;0,00164806656455904;0;0;0;0;0,00127382100322099;0;0;0;0,00660424348617627;0;0;0,00213621039891362;0;0;0,00301107986646075;0;0,0026363327638464
"obrońca";0;0;0;0;0;0,00207871807957687;0;0;0,00208431606363318;0;0;0;0;0;0,0032749338432826;0;0;0;0;0,0181874263307104
"obronić";0;0;0;0;0;0,00415743615915374;0;0;0;0;0;0,00337489548675489;0,00732469430563837;0;0;0;0;0;0;0,00202082514785671
"obu";0;0;0;0;0;0,00311005477916957;0,00141677454662823;0,00146086256868478;0,00155921507555315;0;0;0;0;0;0;0;0;0,00172660595841571;0;0,0030234388062075
"ochota";0;0;0;0;0,00188315336162803;0;0,00946952730378206;0,00195284112269753;0,00625294819089954;0;0;0;0;0;0;0;0;0;0;0
"oczach";0;0,00282473004244205;0;0;0,00753261344651212;0,00207871807957687;0;0,00390568224539506;0;0;0;0;0;0;0;0;0;0;0;0
"oczami";0,00525624178712221;0,0024330900243309;0,00652883569096844;0;0;0;0;0;0;0;0;0;0;0,00449438202247191;0,00282087447108604;0;0;0;0;0
"oczekiwać";0;0;0;0;0,0016220600162206;0;0;0;0;0,00268096514745308;0,00294550810014728;0;0;0;0;0,00280504908835905;0,00506329113924051;0;0;0
"oczu";0;0;0;0,00255156933504106;0;0;0,00189390546075641;0,00195284112269753;0;0;0;0;0;0,00521781594356711;0;0;0;0;0;0
"oczy";0,00774733870345552;0,00268965545316134;0,00320768484947206;0,00485911380768927;0,00418390848269541;0,00131954448373537;0,00240445544589301;0;0;0;0;0;0;0;0,00519721857663051;0,00516806167016975;0,0055972070443003;0,000732570173127442;0;0,000641397383956663
"oczyma";0;0;0;0,0153094160102463;0;0;0,00378781092151283;0,00195284112269753;0;0;0;0;0;0;0;0;0;0;0,00256850452974266;0
"oczywisty";0;0;0;0;0;0,00155502738958479;0;0,00292172513736956;0,00935529045331888;0;0;0;0;0;0;0,00243613687821347;0;0,00345321191683142;0,00384284423488099;0
"odbyć";0;0;0;0;0;0;0,00189390546075641;0;0;0,0155625207432129;0,00341962900572513;0,00674979097350977;0;0;0;0;0;0;0;0
"oddać";0;0;0,00757974350888149;0;0;0;0;0,00390568224539506;0,00416863212726636;0;0;0,00337489548675489;0;0;0;0;0;0;0;0
"oddział";0;0;0;0;0;0;0;0;0,00718132854578097;0;0,0147275405007364;0;0;0;0;0;0;0,00596421471172962;0,00221238938053097;0,00348128807658834
"odebrać";0;0;0,00252658116962716;0;0;0;0;0,00195284112269753;0;0,00311250414864258;0;0;0;0;0;0;0;0,00230807961718426;0;0
"odeprzeć";0;0;0;0,00145266823613996;0,00107212335351773;0,00236692586371954;0,00323473432680431;0,00222359645901995;0,00474659998164224;0;0;0;0;0;0;0;0;0,0170825698146478;0;0,0115050312870963
"odezwać";0;0;0;0;0,00140873121992393;0,00155502738958479;0,00141677454662823;0,00292172513736956;0;0;0;0;0;0;0;0;0;0,00172660595841571;0;0,0030234388062075
"odłożyć";0;0;0;0;0;0,00207871807957687;0;0,00195284112269753;0;0;0,00341962900572513;0;0;0;0,0032749338432826;0;0;0;0;0
"odmówić";0,00199024070017051;0;0;0;0,00122836429264376;0;0;0,00127382100322099;0;0,00203025894481201;0,00223059377441791;0,00440282899078418;0;0;0;0;0;0,00150553993323038;0;0
"odnaleźć";0;0;0;0;0,0016220600162206;0;0;0;0;0;0;0,00581395348837209;0;0;0;0,00280504908835905;0;0;0,00221238938053097;0,00174064403829417
"odpowiedź";0;0,0016081850302766;0;0;0,00107212335351773;0,00118346293185977;0,00107824477560144;0,00111179822950998;0,00237329999082112;0;0;0;0;0;0;0;0;0,00131404383189599;0,00146230983947717;0
"odpowiedzieć";0;0;0,00125353981876502;0;0,00747447262575864;0,0010313366995927;0,000939643632500041;0,000968884014672035;0,00206822817494623;0;0;0;0;0;0;0;0;0,00458052919858867;0,00254867941027666;0,00300784097505235
"odrzucić";0;0;0;0;0,00245672858528752;0;0,00123537779186767;0;0,00135958094508955;0,00203025894481201;0,00223059377441791;0,00220141449539209;0;0;0;0;0;0,00150553993323038;0;0
"odwaga";0;0;0;0;0,0016220600162206;0,0017905102954342;0,00163132137030995;0,00168208578637511;0;0;0;0;0;0;0;0;0;0;0,00221238938053097;0
"odwrócić";0,0026281208935611;0;0;0;0,0048661800486618;0;0;0;0;0;0;0;0;0;0,00564174894217207;0,0140252454417952;0;0;0;0,00348128807658834
"odzyskać";0;0;0;0;0;0;0;0;0,00208431606363318;0;0;0,00337489548675489;0;0;0;0;0;0;0,00256850452974266;0,00202082514785671
"ogarnąć";0,0026281208935611;0;0,00217627856365615;0;0,0016220600162206;0;0;0;0,00179533213644524;0;0;0;0;0;0;0;0;0;0;0,00348128807658834
"ogarniać";0;0;0,00505316233925433;0,00765470800512317;0,00376630672325606;0;0;0;0;0,00311250414864258;0;0;0;0;0;0;0;0;0;0
"ogień";0;0,00643274012110639;0;0,00145266823613996;0,00750486347462412;0,00118346293185977;0;0;0;0;0;0;0;0;0,00372899321547916;0,01297825619104;0;0,00131404383189599;0;0,00230100625741926
"ognisko";0;0;0,00378012098839218;0;0,00422619365977179;0,00155502738958479;0;0,00146086256868478;0,00467764522665944;0;0;0;0;0;0;0;0;0,00517981787524714;0;0
"ogóle";0;0;0;0;0;0;0;0,00195284112269753;0,00416863212726636;0;0;0;0;0,00521781594356711;0;0;0;0,00230807961718426;0;0
"ogród";0;0;0;0;0;0,00207871807957687;0,00189390546075641;0;0;0;0;0;0,00366234715281918;0;0;0;0;0;0,00256850452974266;0
"ogromny";0;0,00140146361732974;0,00626769909382508;0,00253187493064846;0,00467154539109915;0;0;0;0,00206822817494623;0,00154424007164216;0,00169661722156856;0;0;0;0,00162482805845564;0;0;0;0;0,00401045463340313
"ojciec";0,00096841733793194;0;0,00160384242473603;0;0;0,00725749466054456;0,00721336633767902;0,00309909837748615;0,00132309801466105;0,0039515581456633;0,00217073812714641;0,00107117092175321;0,00348721889984009;0,00165610245880046;0;0;0;0,00219771051938232;0;0
"okazać";0;0;0;0;0,0016220600162206;0;0;0,00168208578637511;0;0;0;0;0;0;0;0,00280504908835905;0;0;0,00221238938053097;0,00174064403829417
"okazja";0;0;0;0;0;0;0;0;0;0,00311250414864258;0,00341962900572513;0;0;0;0,0032749338432826;0;0;0;0,00256850452974266;0
"okno";0,00521128026893835;0,0016081850302766;0;0,00145266823613996;0;0;0,00107824477560144;0,00111179822950998;0;0,00177202157491604;0;0;0;0,00297062493233115;0;0;0;0;0;0,00115050312870963
"oko";0;0,0024330900243309;0,00217627856365615;0;0,0016220600162206;0;0;0;0;0;0;0;0,00315457413249211;0;0,00564174894217207;0;0;0;0;0
"okolica";0;0;0;0;0;0;0;0;0,00135958094508955;0,00203025894481201;0;0;0;0,00340353521984215;0,00427242079782724;0;0,0153374498514406;0,00451661979969113;0,00167541280180283;0
"około";0;0;0;0;0;0;0,00163132137030995;0,00168208578637511;0;0;0;0,00581395348837209;0;0;0;0;0;0,00397614314115308;0,00221238938053097;0
"okres";0;0;0;0;0;0;0;0;0;0,025612093211566;0,00767436934094053;0,0100986371753849;0,00273969336619275;0;0;0;0,00439738125105369;0,00345321191683142;0;0
"okropny";0;0,0021130968298859;0;0;0,00140873121992393;0,00155502738958479;0,00141677454662823;0;0,00155921507555315;0;0;0;0;0,00390329347003642;0;0;0;0;0;0
"ona";0,00394218134034166;0,00121654501216545;0;0,0021978021978022;0,0008110300081103;0,0026857654431513;0,000815660685154976;0,00336417157275021;0;0;0;0,00290697674418605;0;0;0;0;0;0,00099403578528827;0,00221238938053097;0
"oni";0;0;0;0;0,00186861815643966;0,0010313366995927;0;0;0,00206822817494623;0,00154424007164216;0,00169661722156856;0,00167442310093757;0;0;0;0;0;0,00229026459929433;0,00127433970513833;0,00200522731670157
"opadać";0;0,00564946008488409;0,00505316233925433;0;0,00376630672325606;0;0;0;0;0;0;0;0;0,00521781594356711;0;0;0;0;0;0
"opierać";0;0;0,00252658116962716;0,00255156933504106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00256850452974266;0,00202082514785671
"opinia";0;0;0;0;0;0;0;0;0;0;0,00341962900572513;0,00337489548675489;0;0;0;0;0,00587829897439839;0;0,00256850452974266;0
"opowiadać";0;0;0;0;0,0048661800486618;0,0017905102954342;0,00163132137030995;0,00168208578637511;0;0;0;0;0;0;0;0,00280504908835905;0;0;0;0
"opowiedzieć";0,00199024070017051;0;0;0;0,00122836429264376;0,00271185885914012;0,00123537779186767;0;0;0;0,00223059377441791;0;0;0;0;0;0,00766872492572029;0;0,00502623840540849;0
"opowieść";0;0;0;0;0,00188315336162803;0,00207871807957687;0;0;0;0;0;0;0;0;0,0032749338432826;0;0;0;0,00770551358922797;0
"opuścić";0;0,0021130968298859;0,00756024197678436;0;0;0,00155502738958479;0,00141677454662823;0;0;0;0;0,00504931858769246;0,00273969336619275;0;0;0;0;0;0;0
"ośmielić";0;0;0;0;0;0;0;0,00390568224539506;0,00208431606363318;0;0;0;0;0;0;0;0;0,00230807961718426;0;0,00202082514785671
"osoba";0;0;0;0;0;0;0;0;0;0,0069851163304271;0,0102324924545874;0,00252465929384623;0;0,00390329347003642;0;0;0;0,00172660595841571;0,00384284423488099;0
"osobisty";0;0;0;0;0;0;0,00163132137030995;0,00168208578637511;0,00179533213644524;0;0;0,00581395348837209;0;0;0;0;0;0;0,00442477876106195;0
"ostateczny";0;0;0;0;0;0;0;0;0;0;0,00683925801145026;0,00337489548675489;0,00732469430563837;0;0;0;0;0;0,00256850452974266;0
"ostatni";0,00218153744693216;0;0,000451618606397001;0,00182434065617074;0,000336607866406199;0,00111469337317505;0;0;0,000745130160285177;0,000556350535226332;0,000611248157995352;0,00120650435836873;0,00327316639809814;0;0;0,000582100279493469;0,00315218353882666;0,000412562126519725;0,00183644911185329;0,0018060813719706
"ostrożny";0;0;0,00164806656455904;0;0,00368509287793129;0;0,00123537779186767;0,00127382100322099;0;0;0;0;0;0;0;0,00212422604884959;0;0,00150553993323038;0,00167541280180283;0
"ostry";0,00096841733793194;0,00448275908860223;0;0,00161970460256309;0,00059770121181363;0;0,00240445544589301;0,00061981967549723;0,000661549007330526;0,000987889536415826;0;0,00107117092175321;0;0;0,0020788874306522;0,0020672246680679;0,0055972070443003;0;0;0
"ostrze";0;0;0;0;0,0188315336162803;0;0,00189390546075641;0;0;0;0;0;0;0,00521781594356711;0;0;0;0;0;0,00404165029571342
"ostrzec";0;0;0;0;0,00564946008488409;0;0,00189390546075641;0,00390568224539506;0;0;0;0;0;0;0,0032749338432826;0;0;0;0;0
"otrzymać";0;0;0;0;0;0;0;0,00636910501610495;0,0027191618901791;0,00609077683443603;0,00223059377441791;0,00220141449539209;0,00238891667638763;0;0;0;0;0;0,00167541280180283;0
"otwarty";0,00199024070017051;0;0,00164806656455904;0;0,00122836429264376;0;0;0;0,00135958094508955;0,00203025894481201;0;0;0;0,00340353521984215;0;0;0;0;0;0,0026363327638464
"otworzyć";0,00199024070017051;0;0;0;0,00245672858528752;0,00135592942957006;0,00123537779186767;0,00127382100322099;0;0,00406051788962402;0;0;0;0;0;0;0;0,00150553993323038;0;0
"ówczesny";0;0;0;0;0;0;0;0;0;0,00268096514745308;0,00294550810014728;0,00290697674418605;0,00946372239747634;0;0;0;0;0;0,00221238938053097;0
"oznajmić";0;0;0;0;0;0,00623615423873061;0,00568171638226924;0;0;0;0;0;0;0;0;0;0;0,00230807961718426;0;0,00404165029571342
"palce";0;0;0;0,00126593746532423;0,00373723631287932;0,0010313366995927;0,000939643632500041;0,00387553605868814;0,00103411408747311;0;0;0;0;0,00517754199301146;0,00162482805845564;0,00161571261352742;0;0;0;0
"palić";0;0;0,00189006049419609;0,00190875340018264;0,00140873121992393;0;0,00283354909325645;0;0;0;0;0;0;0;0;0;0;0,00517981787524714;0,00960711058720247;0
"pamiętać";0;0;0;0,00166436612398875;0;0,00271185885914012;0,00247075558373533;0,00127382100322099;0,00135958094508955;0,00203025894481201;0;0;0,00238891667638763;0;0;0;0;0;0;0
"pana";0;0;0;0;0,00140873121992393;0,00155502738958479;0,00425032363988468;0;0,00155921507555315;0;0;0;0;0;0,00244988095086912;0;0;0,00172660595841571;0;0
"pani";0;0;0,00125353981876502;0,00126593746532423;0;0,00721935689714893;0,0103360799575004;0,000968884014672035;0;0;0,00169661722156856;0;0;0;0;0,0080785630676371;0,00291646352770899;0,0034353968989415;0;0
"panie";0;0;0,00125353981876502;0,00126593746532423;0,00467154539109915;0;0,00657750542750029;0,000968884014672035;0;0;0;0;0;0,00258877099650573;0,00649931223382257;0;0,00583292705541797;0,00801592609753017;0;0
"panować";0;0;0;0;0,00188315336162803;0;0,00757562184302565;0;0;0;0;0;0;0;0;0;0;0,00230807961718426;0;0,00404165029571342
"panu";0,0026281208935611;0,0024330900243309;0,00217627856365615;0;0;0;0,00163132137030995;0;0;0;0;0;0;0;0;0;0;0,00198807157057654;0;0
"parę";0,00228247778471249;0;0,00189006049419609;0,00190875340018264;0;0;0,00141677454662823;0;0,00155921507555315;0;0;0;0;0;0;0;0;0;0,00192142211744049;0
"parobek";0;0,00282473004244205;0,00252658116962716;0,00255156933504106;0;0,00207871807957687;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"paru";0;0;0;0;0;0;0,00189390546075641;0;0;0;0;0;0;0,0104356318871342;0,0032749338432826;0;0;0,0115403980859213;0;0
"pas";0;0;0,00252658116962716;0;0;0;0,00189390546075641;0;0;0;0;0;0;0;0,0032749338432826;0,00325656114289953;0;0;0;0
"paść";0,00228247778471249;0;0,00189006049419609;0,00190875340018264;0;0;0;0,00292172513736956;0;0;0;0;0;0;0;0;0;0,00345321191683142;0;0,00453515820931124
"patrząc";0;0;0,00252658116962716;0,00255156933504106;0;0;0;0;0;0;0;0;0;0;0,0065498676865652;0,00325656114289953;0;0;0;0
"patrzyć";0,00525624178712221;0,00121654501216545;0,00326441784548422;0,0010989010989011;0,0016220600162206;0;0,00163132137030995;0;0,00179533213644524;0;0;0;0;0,00449438202247191;0;0,00140252454417952;0;0;0;0,00174064403829417
"październik";0;0;0;0;0;0;0;0;0;0,0249000331891406;0,0136785160229005;0,0101246864602647;0,0146493886112767;0;0;0;0;0;0;0
"pełnić";0;0;0;0;0,00188315336162803;0;0;0;0,00416863212726636;0;0;0,0134995819470195;0,00366234715281918;0;0;0;0;0;0;0
"pełno";0;0;0;0;0;0,00415743615915374;0;0;0;0;0;0;0;0;0,0032749338432826;0,00325656114289953;0;0,00230807961718426;0;0
"pełny";0,00163334658803225;0,00453641150909686;0,00202879774781155;0,000682954260160737;0,00100809144646597;0,000556390668528442;0;0,000522698382461119;0;0;0,00091529952392676;0,000903326128991672;0,0019605311569283;0;0;0,00174330540461787;0;0,000617781686626511;0,000687487142418441;0
"pewien";0;0;0;0;0,00122836429264376;0;0,00247075558373533;0,00127382100322099;0,00135958094508955;0;0;0;0;0;0,00427242079782724;0;0;0,00150553993323038;0,00167541280180283;0
"pewnego";0;0;0;0;0;0,00415743615915374;0,00189390546075641;0,00390568224539506;0;0;0;0;0;0;0;0;0;0;0,00256850452974266;0
"pewność";0;0;0;0;0,00368509287793129;0,00271185885914012;0,003706133375603;0,00764292601932595;0;0;0,00223059377441791;0;0;0;0;0;0;0,00150553993323038;0,00167541280180283;0
"pewny";0;0,00121654501216545;0;0;0,0048661800486618;0;0;0,00252312867956266;0,00269299820466786;0;0;0;0;0,0179775280898876;0,00141043723554302;0;0,00253164556962025;0,00099403578528827;0,00110619469026549;0,00174064403829417
"pić";0,00305115386976;0;0,00505316233925433;0;0;0;0,00189390546075641;0;0;0;0;0;0;0;0;0;0;0,00230807961718426;0;0
"pięciu";0;0;0;0;0,00140873121992393;0;0,00141677454662823;0;0;0,00232837211014237;0;0;0,00273969336619275;0;0;0;0;0;0,00192142211744049;0,00151171940310375
"piękny";0;0;0,00143844188779909;0,00145266823613996;0;0,00946770345487816;0,00646946865360862;0,00111179822950998;0;0;0,00389374991130298;0;0;0;0,00372899321547916;0;0;0;0,00292461967895434;0
"pień";0,00305115386976;0;0;0;0,00188315336162803;0;0;0;0;0;0;0;0;0;0,0032749338432826;0,00325656114289953;0;0;0;0
"pieniądz";0,00173709342297945;0;0;0,00145266823613996;0;0;0;0,00222359645901995;0;0,00177202157491604;0,00584062486695447;0,00192140711466186;0;0;0,00372899321547916;0;0;0,00131404383189599;0;0
"pierś";0,00398048140034102;0,00184254643896564;0;0,00332873224797749;0,00245672858528752;0,00406778828871018;0;0,00254764200644198;0;0;0;0;0;0;0;0;0,00383436246286015;0;0;0
"pierwsza";0;0;0,00287688377559818;0;0,00107212335351773;0;0;0;0;0,00886010787458018;0,00389374991130298;0,00192140711466186;0,00417012017314625;0,00297062493233115;0;0;0;0;0,00146230983947717;0
"pierwsze";0;0,00140146361732974;0;0;0,00093430907821983;0;0;0;0;0,00154424007164216;0,00169661722156856;0,00334884620187515;0,00181703957956632;0;0;0;0,00291646352770899;0,00114513229964717;0,00127433970513833;0
"pierwszego";0;0;0;0;0;0;0;0;0;0,00268096514745308;0;0;0,00946372239747634;0;0;0,00280504908835905;0;0;0,00442477876106195;0,00174064403829417
"pierwszy";0,000308101515948782;0,000285237534838227;0,000255130852706227;0,000515308249751699;0,000190158356558818;0,00041981245055868;0,000191244089426609;0;0,000210471502367166;0,00282866927980323;0,000690619303790937;0,00136317007928502;0,00406800913250355;0;0;0,000657686545966404;0,00118716584120012;0,000466133705043783;0,000518728437250051;0,000408120545930414
"pierzyna";0,0026281208935611;0,0024330900243309;0,0043525571273123;0,00659340659340659;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00198807157057654;0;0
"pies";0,00521128026893835;0,0112572952119362;0,00287688377559818;0;0;0,00236692586371954;0,00107824477560144;0;0;0;0;0;0;0,00297062493233115;0;0;0,00334665340477813;0,00131404383189599;0;0
